"id_productos";"id_categorias";"desc_productos"
3343;7;"UC_PP-001-m"
3344;7;"UC_Purple Plain Polo-M"
3345;1;"Needles_FBD-4108"
3346;6;"Relaxsit_RS-62"
3347;7;"mardaz_mardaz-00050-L"
3348;7;"mardaz_mardaz-00050-XL"
3349;15;"Zia_147"
3350;5;"mm_AG-2050S"
3351;7;"UC_SP-032-l"
3352;16;"GA_Maroon frock half sleeves-4 - 5 yrs - Size 26"
3353;5;"mm_AG-2099"
3354;2;"mau_116600"
3355;2;"Atiqa_ACFP1-8"
3356;1;"bata_leena-6615941-39-6"
3357;4;"Zero 3 Hazir-Grey-Islamabad"
3358;2;"mau_117028"
3359;6;"xenium_FWR-201665"
3360;2;"HOS-m_GAADGEM180"
3361;8;"J&J_JJNR2"
3362;14;"vitamin_CoQ-10 30mg"
3363;7;"Emo_BT-28614-S"
3364;5;"Haier_HRF-300"
3365;2;"sapil_Sapil Nice Feelings Black Men 75ML"
3366;1;"LALA_SSL-13B"
3367;14;"nutrifactor_NF0025"
3368;1;"LALA_SSE-04B"
3369;1;"LALA_SSE-03B"
3370;2;"mau_110912"
3371;7;"sputnik_158/14-9"
3372;7;"PucaM_EDGE-YELLOW-43"
3373;3;"BK6040600CF"
3374;12;"audionic_6954217686844"
3375;7;"PC_1P SP CRW-002"
3376;5;"dawlance_DW396HP"
3377;5;"elite_EHB-104"
3378;1;"AKL_A131130485_SS-183_Sea Green"
3379;1;"AKL_A131130472_SS-180_Peach"
3380;1;"LALA_SSL-01B"
3381;14;"vitamin_Ageless"
3382;8;"Mono Cruiser _Grand"
3383;16;"edukaan_7008-A4 - 5 Subjects"
3384;6;"stripyinterior_Educational Rug"
3385;7;"PucaM_SS-25-OLIVE-43"
3386;8;"Edukaan_201105"
3387;13;"PNG_Pampers_10003444-Rawalpindi"
3388;7;"R-tree_RT2471-M"
3389;7;"R-tree_RT2449-Large"
3390;7;"SSB_Belt-7-Blacky 2"
3391;8;"Edukaan_200590"
3392;8;"AT-SPT-23"
3393;8;"Edukaan_201103"
3394;8;"AT-123PT-24"
3395;7;"hol_B-75Br-40"
3396;8;"Edukaan_201006"
3397;7;"ashbroe_ABGW-110(b)"
3398;7;"Tmall_MM-DR-AW-PK2"
3399;7;"hol_W-315M"
3400;7;"mardaz_mdz-00009-L"
3401;16;"edukaan_7083-A4 - 5 Subjects"
3402;16;"edukaan_7083-A4 - 120 Pages"
3403;4;"Rubian_other-2703-1094712-1-zoom"
3404;16;"edukaan_7083-A4 - 200 Pages"
3405;16;"edukaan_7083-A4 - 4 Subjects"
3406;6;"CI_Red Butterfly Design Mat"
3407;6;"CI_Maroon Leaf Design Mat"
3408;6;"CI_Black Butterfly Design Mat"
3409;6;"Fpakistan_FP026"
3410;6;"Fpakistan_FP021"
3411;1;"Tna_R-005"
3412;14;"Tmall_ASA358"
3413;14;"vitamin_Ultra Slim  Plus Economy"
3414;8;"Khouzh_KGB-05-4 to 6 M"
3415;16;"edukaan_7083-A4 - 6 Subjects"
3416;1;"LALA_SSC-012A"
3417;8;"Edukaan_200801"
3418;6;"Emotions_Emo-CS-13977"
3419;1;"LALA_SSC-002B"
3420;1;"LALA_SSC-009B"
3421;9;"Triumph_Britney-32-40"
3422;1;"akl_A131133545_MS-36_Green"
3423;1;"american_tourister Neck Safety Pouch Blue"
3424;7;"Q&Q_F298-204Y"
3425;6;"JBS_SZ-006"
3426;6;"emart_0-45"
3427;6;"Tmall_MM-DR-SC"
3428;10;"Aladdin_bike_cover"
3429;10;"Tmall_Autocool"
3430;14;"nutrifactor_NF003"
3431;14;"vitamin_Evening Primrose Oil 500"
3432;1;"LALAt_LTR-006"
3433;6;"xenium_ACF-201671"
3434;6;"JBS_SZ-024"
3435;1;"AKL_A131130497_SS-152_Brown"
3436;1;"AKL_A131128712_SS-48_Yellow"
3437;13;"Fmate_Shahi Qorma (Boneless)"
3438;7;"sputnik_751/17-12"
3439;14;"rute2_3450"
3440;1;"Q&Q_KW68J201Y"
3441;6;"L&L_LLHLE6324S"
3442;6;"JBS_TAT-030"
3443;6;"L&L_LLLLS122"
3444;7;"R-tree_RT4173-M"
3445;7;"R-tree_RT4157-Large"
3446;2;"joko_NJBA60040-B"
3447;5;"Haier_HD 60-50"
3448;7;"PC_3P COMBED-005"
3449;7;"PC_3P COMBED-007"
3450;4;"kke_SHO2200BL"
3451;6;"JBS_WEN-139"
3452;4;"WMA_Sense 2 - 5000 mah"
3453;6;"Rajesh_RAJ54"
3454;1;"LALAt_LTR-003"
3455;1;"akl_A131133534_MS-22_Blue"
3456;16;"edukaan_7014-College - 300"
3457;4;"WMA_Gold and Black Back Case - for Galaxy S6-Edge"
3458;16;"edukaan_7101-A4 - 200 Pages"
3459;16;"edukaan_7011-A4 - 200 Pages"
3460;16;"edukaan_7017-A4 - 200 Pages"
3461;16;"edukaan_7008-A4 - 200 Pages"
3462;2;"phub_Be by 200ml EDT"
3463;14;"vitamin_Vita Silver"
3464;7;"PucaM_FLASH-BLACK-44"
3465;15;"Zia_SS12"
3466;15;"Zia_147P"
3467;4;"samsung_EB-L1G6LLU_9"
3468;14;"Telemall_ASA Dartboard 12"
3469;1;"AKL_A131130524_SS-185_Grey"
3470;8;"Edukaan_200940"
3471;1;"AKL_A131130511_SS-164_Orange"
3472;7;"Carson_CB-02-002-43-9"
3473;7;"Hawks_A47-Blue-XL"
3474;1;"LALA_SSC-001A"
3475;2;"phub_Knowledge  by Rasasi 100ml  EDP"
3476;1;"WE_CO17"
3477;7;"emo_Emo-MH-25180-XL"
3478;8;"Aladdin_Aladdin Adjustable Jump Rope with Counter"
3479;1;"Xenium_JEW-201686"
3480;6;"MHS_Pleat Boarder -Bed Sheet - [Size] King"
3481;7;"R-tree_RT1398-Large"
3482;1;"wb_T-10R-M"
3483;1;"mardaz_mardaz-00063-Standard Sixe"
3484;7;"sst_Chakito-Regular fit-Medium"
3485;16;"BSS_White Frock Half Sleeves-4 - 5 yrs - Size 26"
3486;16;"rebelz_Arabian Mystery 2 Subjects Notebook"
3487;7;"carson_CB-03-025-15.5"
3488;7;"carson_CB-03-005-15.5"
3489;7;"carson_CB-03-023-15.5"
3490;7;"Carson Black_CB-01-001-XL"
3491;7;"Mochi_MW-711-CL Brown"
3492;7;"B_power_8089814-42"
3493;14;"Rajesh_Pair of Badminton Rackets Steel"
3494;14;"Tmall_ASA297"
3495;14;"Tmall_ASA292"
3496;3;"White Chaunsa Mango"
3497;6;"lamp_globe lamp 11"
3498;7;"Emo_PS-28554-S"
3499;7;"sputnik_8073/14-11"
3500;14;"vitamin_Red Yeast Rice"
3501;4;"emart_0-57"
3502;16;"edukaan_7019-A4 - 4 Subjects"
3503;16;"edukaan_7099-A4 - 120 Pages"
3504;16;"edukaan_7093-A4 - 120 Pages"
3505;7;"Arino_DM-25 Black-45"
3506;8;"Edukaan_201526"
3507;8;"Edukaan_201106"
3508;8;"Edukaan_201560"
3509;8;"Edukaan_200665"
3510;7;"BRM_0-31-0000-010-XXL"
3511;7;"Bjorn_BTCLBK009"
3512;7;"Bjorn_BTCLBK008"
3513;10;"Test Product 158-Karachi"
3514;1;"mardaz_mardaz-00023-XL"
3515;1;"LALAt_LTR-007"
3516;16;"CITYN_White Shirt with Full Sleeves-10 - 12 yrs Size 28"
3517;1;"ESPICO_Multi Set-Red-42"
3518;5;"emart_0-87"
3519;8;"Rajesh_RAJ64"
3520;6;"Iamofficial_IAM-0222"
3521;7;"Aladdin_Aladdin LED Watch - White"
3522;7;"corio_c101223-45"
3523;15;"Liberty_9780553419085"
3524;4;"Samsung Galaxy S6 (32GB) SM-G920F Gold"
3525;3;"MDF 004_Cashews Roasted 250 gm"
3526;1;"LALA_SSC-002A"
3527;7;"twh_TankM2-White&Black-XL"
3528;7;"twh_TankM14-White&Black-XL"
3529;7;"PC_Combo 4"
3530;15;"Paramount_9781907176425"
3531;5;"orient_OS-19 MF 15-R410a"
3532;5;"emart_0-50"
3533;7;"emo_Emo-MH-25090-L"
3534;7;"AKL_A131108093_FMSG001Choclate Brown"
3535;7;"AKL_131694651_FMBO001Light Grey"
3536;7;"UC_SP-66-M"
3537;1;"ESPICO_Cami Top-Skin-Free size"
3538;1;"mardaz_mardaz-00045-M"
3539;2;"phub_Crystal Noir  by Versace 90ml EDP"
3540;1;"Emo-WB-25528 Greyish Wool Long CoatLarge"
3541;1;"AKL_A131128713_SS-48_Olive Green"
3542;4;"samsungGALAXY J3 LTE DS QC"
3543;14;"vitamin_Strong Bone Formula"
3544;1;"AKL_A131128817_SS-108_Mustard"
3545;13;"Fmate_Chicken Tandoori Boti"
3546;1;"ESPICO_Cotton Brief-Skin & Black-XL"
3547;2;"Hstyle_HW-2016169"
3548;1;"ESPICO_Classic Cotton-Skin-36"
3549;10;"Rajesh_RAJ036"
3550;8;"J&J_JJCM-012"
3551;15;"Harry Potter and The Cursed Child-Hazir-Karachi"
3552;15;"Harry Potter and The Cursed Child-Hazir-Islamabad"
3553;15;"Harry Potter and The Cursed Child-Hazir-Lahore"
3554;15;"Harry Potter and The Cursed Child-Hazir-Rawalpindi"
3555;1;"sanasafinaz_march16_9B-Nationwide Delivery"
3556;1;"ESPICO_2nd Skin-Skin-34"
3557;1;"ashbroe_ABLW-157"
3558;7;"Iamofficial_IAM-0137"
3559;5;"phillips_FC6161_02"
3560;7;"Emo_HST-28676-M"
3561;1;"emo_LJ-19359-34"
3562;7;"Carson Black_CB-01-004-S"
3563;1;"Teenz_B-0572"
3564;6;"greenroot_Tropical Breeze Air freshener"
3565;7;"PucaM_TURBO-WHITE-42"
3566;7;"PucaM_COOPER-NAVY-42"
3567;16;"PGC_White and Blue Pin Striped Girls-13 - 15 yrs - Size 40"
3568;2;"kcc_krone-Xtreme Fashionate Deodarant"
3569;2;"kcc_krone-Xtreme Athletic Deodarant"
3570;7;"Hawks_A27"
3571;7;"Dynasty_Dynasty Boski-Royal Blue"
3572;1;"Q&Q_VW91-112Y"
3573;1;"Q&Q_F284-405Y"
3574;1;"AKL_A131130527_SS-172_Brown"
3575;16;"edukaan_7132-College - 150 Pad"
3576;7;"Dynasty_Black Forest-Bottle Green"
3577;14;"Aladdin_Tummy Trimmer - Multicolor"
3578;16;"Paramount_9781444198065"
3579;16;"Paramount_9788131795392"
3580;5;"emart_0-35"
3581;16;"PMA_9789810116750"
3582;7;"twh_Prntclshrt10-Grey,Blue,White-M"
3583;16;"zubairco_003577"
3584;15;"Topline_Waheed Murad His Life and Our Times"
3585;15;"Paramount_9789694948010"
3586;7;"Q&Q_C182J515Y"
3587;16;"zubairco_voice fountain penschenider voice Green"
3588;4;"audionic_6-954217-593661"
3589;7;"Carson Black_CB-01-004-M"
3590;2;"phub_Chance Eau Tendre  by Chanel 150mlml EDT"
3591;7;"Posh_CS0120-16.5"
3592;7;"mardaz_mardaz-00014-S"
3593;5;"dawlance_Blender 610"
3594;2;"itter_AB 1226"
3595;9;"Dawlance_bundle_DWEK-8229_clear"
3596;7;"sst_Blorry-Regular fit-Large"
3597;7;"Hawks_A32"
3598;2;"phub_Boss Bottled Sport 100ml  EDT "
3599;2;"HOS-m_CH212VM100"
3600;2;"HOS-m_CARDM100"
3601;7;"twh_TWH-M-ALL-BTM-Black-S"
3602;7;"KHAYL_MCS-SS16-05-REGULAR FIT-L"
3603;1;"LALA_SSE-03A"
3604;1;"AKL_DL-23-MULTI"
3605;11;"s_tv_KLV-32R302C"
3606;7;"B_power_8082293-41"
3607;7;"sst_Lycra-Regular fit-Medium"
3608;7;"sst_Lycra-Slim Fit-Medium"
3609;7;"PC_2P -SXR-006"
3610;8;"Horsie_HK 304"
3611;8;"Edukaan_201525"
3612;8;"Edukaan_201146"
3613;8;"AT-FSM-35"
3614;8;"Edukaan_200422"
3615;8;"Edukaan_200864"
3616;8;"stinnos_1120"
3617;8;"Edukaan_200662"
3618;8;"babyw_9449"
3619;1;"sputnik_3187/2-10"
3620;1;"clickbuscollection_clickbus-1"
3621;7;"Carson Black_CB-01-002-S"
3622;5;"Dawlance 91996 HZ H-Zone Plus 18 cu ft Refrigerator"
3623;14;"greenroot_Diabetic Cure"
3624;1;"ESPICO_Flora-Coffee-34"
3625;4;"WMA_Proda Power Bank - 10000mAh "
3626;7;"Aleesa_ALG-SRT2-L"
3627;7;"emo_CT-20315-32"
3628;7;"emo_Emo-SS-25089-L"
3629;14;"Aladdin_Chrome Dumbbells Silver - 1Kg "
3630;4;"emart_0-77"
3631;8;"Aladdin_Skateboard_Large"
3632;4;"Rubian_VR Remote Controller"
3633;4;"WMA_RM-S2 - Magnet Sports Bluetooth Headset "
3634;16;"edukaan_7046-A4 - 120 Pages"
3635;16;"edukaan_7113-A4 - 120 Pages"
3636;1;"zuni16_315-A"
3637;16;"zubairco_Lunch boxes0215 Green"
3638;6;"Rajesh_RAJ52"
3639;5;"R&I_Generator 6KVG"
3640;16;"zubairco_12c China_oil-pastel-box"
3641;16;"paramount_9780723272731"
3642;16;"Paramount_9789694948348"
3643;16;"Paramount_9694940532"
3644;16;"Paramount_9694940524"
3645;6;"Tna_C-001"
3646;7;"mohas_MH R1-32"
3647;1;"ALK_GFKU2171_black-Small"
3648;1;"AKL_GFKU2180_Black-M"
3649;16;"Bata_Bfirst-4216008-35-2"
3650;6;"MHS_Flannel Check-Red-Bed Sheet - [Size] King"
3651;6;"MHS_Blue Stripes-Bed Sheet - [Size] King"
3652;9;"wb_T-30-M"
3653;11;"audionic6-954217-566450"
3654;1;"LALAt_LTR-037A-M"
3655;1;"LALAt_LTR-031A-M"
3656;9;"Triumph_BH 007 M-Skin, Ocean Blue36"
3657;9;"Triumph_Beginner 66 Crop Top-Skin, BlackM"
3658;1;"ESPICO_Multi Set-Golden-38"
3659;6;"Fpakistan_FP029"
3660;1;"LALA_SSE-04A"
3661;7;"jockey_J115-1018-3-M"
3662;5;"osaka_5W Energy Saver Spiral  B22  D/L  "
3663;7;"emo_FS-19018-XL"
3664;1;"LALA_1000072899430_CCE-009B"
3665;6;"Tmall_MM-DR-MK"
3666;14;"Aladdin_Chrome Dumbbells Silver - 5kg "
3667;16;"Paramount_9789694949970"
3668;7;"Emo_PS-28373-M"
3669;6;"emart_0-56"
3670;7;"AKL_GMTP002_Oatmeal-XL"
3671;1;"AC_136-yellow with white"
3672;4;"QMobile Magnus X2i"
3673;8;"Rubian_alphatronix-7019-1926235-1-zoom"
3674;16;"zubairco_JOJI 110 Pink"
3675;8;"Edukaan_200853"
3676;8;"Edukaan_201546"
3677;8;"Edukaan_201545"
3678;8;"Edukaan_201271"
3679;7;"bata_comfit-8714083-42-8"
3680;16;"zubairco_BD170_ Purple & Yellow"
3681;16;"zubairco_JOJI 2013 Blue"
3682;7;"hol_B-75Br-38"
3683;10;"kansai_Undercoating Aerosol"
3684;4;"Infinix_Hot 3 Pro X553"
3685;7;"Amk_S-16-XL"
3686;14;"Aladdin_Chrome Dumbbells Silver - 2kg "
3687;1;"HH-arabis_0120-JC-81_Black-56x"
3688;8;"stinnos_901"
3689;1;"LALA_SSC-009A"
3690;1;"HH-arabis_0115-P_Black-50"
3691;1;"Elan_S-M015"
3692;2;"phub_Tommy - 100ml EDT "
3693;6;"emart_0-82"
3694;2;"LC_359547105073"
3695;16;"swi_LT55"
3696;16;"swi_LT15"
3697;2;"2Zee_CN1"
3698;2;"2Zee_CS2"
3699;2;"joko_NJOD40123-B"
3700;14;"vitamin_Ultra Amino"
3701;7;"Emo_BT-28364-L"
3702;7;"Tiraaz_Tm-01-005-S"
3703;7;"Raf_RQ-15315-M"
3704;3;"cr_DATES WITH WALNUT-400 GM"
3705;2;"sg_Herbal Neem Soap HandMade-90 gm"
3706;2;"sg_Mughziat Shampoo-200 ml"
3707;2;"sg_Surma-12 gm"
3708;7;"UC_Black Plain Polo-L"
3709;11;"samsungGALAXY J510F-2016 DS LTE"
3710;7;"bata_comfit-8716091-42-8"
3711;7;"Q&Q_KW76J301Y"
3712;6;"Fpakistan_FP004"
3713;1;"shoppingmania_Alloy Knit Diamond Necklace"
3714;7;"B_power_8086151-42"
3715;12;"iPhone 5s 16gb+Getiit Joy Band_bundle"
3716;5;"Royal_Emerald 56"
3717;4;"Rubian_rubian-0076-5410055-2-zoom"
3718;1;"Ego_E02419-MG2-SML"
3719;7;"PC_5P COMBED-002"
3720;7;"emo_MJ-21916-32"
3721;14;"greenroot_Kids Energizer"
3722;14;"Tmall_ASA216"
3723;6;"Seven Star_QB-Mix6"
3724;7;"Assetmen_MD-242-XL"
3725;7;"emo_FS-19018-M"
3726;7;"PucaM_SS-25-OLIVE-42"
3727;6;"L&S_meh011"
3728;8;"Edukaan_201551"
3729;7;"CK_660-Thermal wear-Medium"
3730;1;"Gloria_1506B"
3731;1;"AC_146"
3732;1;"Q&Q_F286-404Y"
3733;15;"Zia_TK6"
3734;2;"sa_Dania (Saeed Ajmal)"
3735;2;"sa_Sprit (Saeed Ajmal)-3ml"
3736;2;"sa_Al-Safa (Saeed Ajmal)"
3737;15;"liberty_9789382277309"
3738;9;"BO_5 Ft Sunset Glow Baby Swimming Pool"
3739;2;"sa_Al-Arais (Saeed Ajmal)"
3740;2;"sa_Salaam (Saeed Ajmal)"
3741;2;"sa_Amal (Saeed Ajmal)"
3742;2;"sa_Marhaba (Saeed Ajmal)"
3743;2;"sa_Al-Marwah (Saeed Ajmal)"
3744;2;"sa_Fawaz (Saeed Ajmal)"
3745;2;"sg_Neem Face Wash-60 ml"
3746;2;"sg_Aloevera Face Wash-60 ml"
3747;6;"emart_0-84"
3748;7;"CK_730-Vest-XLarge"
3749;1;"EGO_E02368-XSM-PR00-XS"
3750;7;"jockey_J288-1040-M"
3751;5;"orient_OM-30ARW"
3752;7;"jockey_J230-1013-3-Xl"
3753;7;"UC_Grey Plain Polo-XL"
3754;14;"vitamin_Cal Plus 600"
3755;7;"Anchor_60-XL"
3756;7;"Anchor_448-L"
3757;14;"Telemall_ASA Ear-Nose-Plug-Orange"
3758;7;"renna_DC-BBP-GR"
3759;2;"HOS_GVYVIW75"
3760;14;"vitamin_Stress Plex"
3761;14;"vitamin_B-Complex 50"
3762;1;"zuni16_317-A"
3763;1;"bata_leena-5178229-39-6"
3764;6;"JBS_OMA-224"
3765;12;"Apple IMac 21.5-Inch 2.9GHz dual-core Intel Core i5"
3766;12;"MACBOOK PRO 13-INCH 2.5GHZ 8GBDDR3L"
3767;12;"Apple MacBook Air 13-inch 1.6GHz dual-core Intel Core i5"
3768;12;"MACBOOK AIR 11INCH"
3769;7;"psl_ps_Signed By Afridi-XL"
3770;7;"psl_ps_Signed By Afridi-M"
3771;15;"liberty_9780718193683"
3772;7;"UC_PP-003-xl"
3773;4;"Rubian_other-5728-1214402-2-zoom"
3774;8;"Rajesh_Multicolor Talk Back Parrot Toy"
3775;7;"bata_comfit-8714082-42-8"
3776;7;"Dynasty_Classic Cotton-Dark Grey"
3777;16;"zubairco_erassers073"
3778;16;"zubairco_erasserse-080 fruits"
3779;1;"Q&Q_KW85J354Y"
3780;7;"KHAYL_MCS-SS16-02-Large"
3781;7;"Emo_BT-28614-L"
3782;1;"LALA_LCC-09A"
3783;1;"sputnik_2395/2-6"
3784;1;"bata_leena-5172231-39-6"
3785;1;"Gloria_1507A"
3786;2;"sa_Amwwaj (Saeed Ajmal)"
3787;2;"sa_Attitude (Saeed Ajmal)-3ml"
3788;7;"emo_MWC-24857-L"
3789;4;"Qmobile Z12"
3790;1;"Gloria_1501B"
3791;5;"anex_3063"
3792;4;"NOKIA 225 Dual Sim"
3793;12;"Audionic Neckband+Dany Power Bank_bundle"
3794;7;"Fcafe_11821-XL"
3795;16;"zubairco_M-I SMALL-2785"
3796;16;"zubairco_M-I SMALL-2781"
3797;5;"osaka_Rechargable Light # OS-6003"
3798;5;"osaka_O S-2231"
3799;5;"osaka_O S-1112"
3800;2;"sa_Fantasy (Saeed Ajmal)-3ml"
3801;7;"CK_530-Vest-Large"
3802;2;"HOS_EARSW100"
3803;6;"L&L_LLABF712"
3804;1;"LALA_MSK-07B"
3805;14;"Telemall_MM-DR-SSA"
3806;4;"nvc_12000 Mah"
3807;1;"LALA_LME-04-C"
3808;5;"Dawlance 9144 WB GD HZONE PLUS "
3809;15;"Paramount_9789670618609"
3810;15;"liberty_9789350891261"
3811;15;"liberty_9781843171782"
3812;15;"Liberty_9788174368942"
3813;16;"Paramount_9789694949451"
3814;7;"emo_FS-18949-M"
3815;9;"BO_2 Ft Sunset Glow Baby Swimming Pool"
3816;14;"Telemall_ASA Dartboard-17"
3817;1;"Gloria_1506A"
3818;7;"jockey_J403-1013-2-M"
3819;2;"phub_Jaguar  100ml  EDT "
3820;7;"AKL_GMTP005_Green-XL"
3821;5;"mm_AG-3011"
3822;2;"West Point_Wf-6260"
3823;16;"edukaan_7004-A4 - 5 Subjects"
3824;7;"UC_PP-003-l"
3825;4;"sstop_samsungfastcharger"
3826;6;"L&L_LLHPL817C"
3827;1;"wb_WS-47w-8"
3828;7;"Gracill_GRC-14"
3829;2;"phub_Blue Lady  by Rasasi 40ml EDP"
3830;15;"Zia_133"
3831;1;"Q&Q_RP00J007Y "
3832;7;"Emo-CT-24304 Green 8 Pocket Cargo Trouser-38"
3833;1;"ESPICO_Comfee Cotton-Skin-40"
3834;1;"ESPICO_050-Fancy Nylon Bra-Black-40"
3835;5;"mm_AG-3066 tt"
3836;16;"Paramount_9789694948812"
3837;3;"alrafa_Safri-Dates-400g"
3838;14;"Telemall_MM-DR-SOB"
3839;2;"sa_Silver (Saeed Ajmal)-3ml"
3840;10;"MEGUIAR_G4116"
3841;10;"MEGUIAR_G2316"
3842;4;"Infinix_Zero 3 X552 Grey"
3843;4;"WMA_Black and Black Back Case - for iPhone 5 "
3844;1;"akl_A131133519_MS-01_Beige"
3845;7;"Carson Black_CB-01-004-XL"
3846;7;"Emo_SS-21775-40"
3847;16;"Bata_Bfirst-3216008-33-1"
3848;5;"mm_AG-4020"
3849;2;"Tmall_Hair_Extension_Blk"
3850;15;"Paramount_9780141038247"
3851;7;"Emo_S-25995-41"
3852;2;"sa_Oud Tayyaba  (Saeed Ajmal)"
3853;2;"sa_Queen (Saeed Ajmal)-3ml"
3854;2;"sa_Edge (Saeed Ajmal)-3ml"
3855;2;"sa_Purity (Saeed Ajmal)-3ml"
3856;15;"Zia_ST13"
3857;2;"sg_Rose Face Wash-60 ml"
3858;2;"Rajesh_Pink 3-in-1 Hair Curler, Straightener & Permer "
3859;8;"Edukaan_201119"
3860;8;"Edukaan_200578"
3861;8;"Edukaan_201555"
3862;8;"AT-HP-17"
3863;8;"AT-ABACUS-3"
3864;8;"Edukaan_200441"
3865;8;"Edukaan_201143"
3866;8;"Edukaan_200563"
3867;8;"AT-TP-13"
3868;8;"Edukaan_200565"
3869;8;"Edukaan_201004"
3870;8;"Edukaan_201005"
3871;8;"AT-FSCB-6"
3872;8;"Edukaan_200551"
3873;8;"Edukaan_200554"
3874;8;"Planet-T_PT007959"
3875;2;"HOS_BBYLW100"
3876;4;"Rubian_other-2102-7433202-1-zoom"
3877;4;"Samsung_Oculus Gear VR Box "
3878;7;"Anchor_399-S "
3879;6;"emart_0-80"
3880;5;"apex_nikai_NSI602CS"
3881;7;"sputnik_510/2-8"
3882;7;"hol_W-315BL"
3883;13;"PNG_Always_10000153-Lahore"
3884;1;"Q&Q_DB17J312Y"
3885;14;"emart_0-63"
3886;2;"greenroot_Anti Dandruff and Hair Fall"
3887;7;"twh_TWH-M-WHT-TIGR-White-M"
3888;8;"Edukaan_200439"
3889;16;"zubairco_112S_kita-crayon-box"
3890;4;"Bparcel_5200mAh-MEHROON"
3891;2;"VITAMIN_FRECKLE"
3892;1;"mardaz_mardaz-00023-XXL"
3893;1;"Gloria_1503B"
3894;15;"Paramount_9789696370451"
3895;7;"HOL_A-901M-44"
3896;7;"jockey_J289-1040-L"
3897;3;"cr_MIX NUT (PREMIUM)-500 GM"
3898;1;"zuni16_312-B"
3899;4;"dany_6954217978765"
3900;8;"stinnos_1517"
3901;7;"Fcafe_13362-XL"
3902;5;"phillips_HD9140/91"
3903;1;"Teenz_WW04 Pink & Blue"
3904;1;"LALA_SSL-03A"
3905;7;"stitchers_TnT 020-L"
3906;11;"samsung_50J5100"
3907;1;"bata_dor-7618872-36-3"
3908;5;"gree_12CIT"
3909;5;"apex_nikai_NMO 2310DSG"
3910;5;"jackpot_Food Processor -JP-8710 "
3911;2;"sg_Sandal Whitening Creme-100 gm"
3912;7;"KHAYL_MCS-SS16-04-Medium"
3913;1;"LALA_SSL-09B"
3914;1;"ESPICO_050-Fancy Nylon Bra-Skin-36"
3915;2;"sg_Shikakai Oil-100 ml"
3916;2;"vitamin_Skin Glow"
3917;1;"mardaz_mardaz-00023-M"
3918;5;"west point_WF-6172"
3919;2;"phub_Emotion  by Rasasi 100ml  EDT "
3920;2;"sa_Arabic selection 6 pcs from above One Free"
3921;4;"Bparcel_5200mAh-GOLD"
3922;5;"mm_AG-2097"
3923;7;"KHAYL_MCS-SS16-02-REGULAR FIT-L"
3924;1;"hol_LP-10M"
3925;1;"LALA_SSC-008B"
3926;7;"bata_comfit-8644502-41-7"
3927;7;"Rajesh_Black Keyfinder Keychain"
3928;16;"zubairco_003569"
3929;6;"JBS_OMA-151"
3930;14;"nutrifactor_NF0032"
3931;3;"greenroot_Organic Honey (250 ml)"
3932;7;"Mochi_MW-704-CL"
3933;7;"Anchor_392-M"
3934;7;"twh_TWH-M-FULL-BLK-MARV-Black-L"
3935;6;"Iamofficial_IAM-0014"
3936;6;"JBS_OMA-233"
3937;6;"interwood_HA-A147-38579"
3938;16;"rebelz_Batman v Superman 2 Subjects Notebook"
3939;16;"SCIFI_Disney Music_SC22002WWC"
3940;7;"Hawks_A20"
3941;16;"Topline_jadeed urdu khushkhati 1"
3942;7;"Dynasty_Shan-e-Mughal (Latha)-Cement"
3943;7;"Dynasty_Shan-e-Mughal (Latha)-Sky Blue"
3944;16;"Topline_Ghuncha-e-Urdu Awal"
3945;16;"Topline_Ghuncha-e-Urdu Doam"
3946;4;"WMA_Sense 6 Plus - 20000 mah"
3947;5;"royal_Magnum Bracket 24''"
3948;3;"MDF 016_Apricots 250 gm"
3949;16;"ag_nixor-Navy Blue Belt Pants for Class XI-XII-16 yrs - above-44"
3950;16;"ag_nixor-White Shirt for Class XI-XII-15 - 16 yrs  - Size L"
3951;7;"OHT_LGW-7-Black"
3952;7;"bata_comfit-8647502-41-7"
3953;1;"Gloria_1073A"
3954;1;"AKL_DL-11-MULTI"
3955;1;"AKL_A131128806_SS-121_Pink"
3956;4;"Rubian_alphatronix-7508-0413833-1-zoom"
3957;7;"Dynasty_Shan-e-Mughal (Latha)-Jeans"
3958;7;"Dynasty_Dynasty Spark-Peach"
3959;16;"PMA_9780749722012"
3960;4;"Q Mobile-v7"
3961;7;"Arino_DM-27 Black-44"
3962;5;"mm_AG-2096"
3963;14;"Telemall_ASA Yechun-Gloves"
3964;7;"Aladdin_Aladdin Led Bracelet Watch - Black"
3965;4;"ANKER_A1214011-Black"
3966;7;"Ejmen_240200312403-32"
3967;11;"Sony_DZ 950"
3968;7;"B_power_8082261-43"
3969;7;"Cherrys_SK-628-M"
3970;8;"Senorita_GAK-836-RED-40"
3971;2;"phub_Light Blue  by Dolce & Gabbana 100ml EDT"
3972;2;"phub_Gucci  90ml  EDT "
3973;6;"Maguari_KTS1/F_3"
3974;2;"sa_Misal (Saeed Ajmal)"
3975;14;"nutrifactor_NF0014"
3976;7;"TOA_IPeaceT002-Large"
3977;12;"texi tech_Tool Kit 400077"
3978;1;"LALA_LCC-10B"
3979;7;"Mochi_MW-709-CL"
3980;7;"bata_comfit-8614737-43-9"
3981;8;"edukaan_200611"
3982;8;"edukaan_200620"
3983;8;"edukaan_200569"
