"id_ventas";"id_estados";"id_productos";"id_tipospago";"orden";"fecha_venta";"cantidad_ordenada";"precio";"descuento";"total"
224894;1;2805;1;100156992;"8/5/2016";1;3475;0;3475
224895;1;2609;1;100156993;"8/5/2016";1;399;0;399
224897;2;2470;1;100156994;"8/5/2016";1;399;0;399
224899;5;956;1;100156995;"8/5/2016";1;500;0;3300
224900;5;1210;1;100156995;"8/5/2016";2;1400;0;3300
224901;3;2806;1;100156996;"8/5/2016";2;349;0;698
224903;1;2807;9;100156997;"8/5/2016";1;650;0;0
224905;1;2064;1;100156998;"8/5/2016";1;799;0;1598
224907;1;2327;1;100156998;"8/5/2016";1;799;0;1598
224909;1;210;1;100156999;"8/5/2016";1;670;0;670
224910;1;2469;1;100157000;"8/5/2016";1;399;0;399
224912;2;2470;1;100157001;"8/5/2016";6;399;0;2394
224914;1;49;1;100157002;"8/5/2016";1;460;0;460
224915;1;2808;1;100157003;"8/5/2016";1;450;0;450
224916;1;2699;1;100157004;"8/5/2016";1;520;0;1098
224918;1;247;1;100157004;"8/5/2016";1;260;0;1098
224919;1;2809;1;100157004;"8/5/2016";2;84;0;1098
224920;1;46;1;100157004;"8/5/2016";1;150;0;1098
224921;1;2611;1;100157005;"8/5/2016";1;720;0;720
224923;1;97;1;100157006;"8/5/2016";1;120;0;120
224924;1;2217;1;100157007;"8/5/2016";1;16899;0;16899
224925;1;5;1;100157008;"8/5/2016";1;360;0;360
224926;3;2466;1;100157009;"8/5/2016";1;399;0;399
224928;1;1524;1;100157010;"8/5/2016";1;160;0;160
224929;3;1623;1;100157011;"8/5/2016";1;15999;0;15999
224930;3;2667;1;100157012;"8/5/2016";1;910;0;910
224932;3;2667;1;100157013;"8/5/2016";1;910;0;910
224934;1;2602;1;100157014;"8/5/2016";1;649;0;649
224936;1;262;1;100157015;"8/5/2016";1;495;0;495
224937;1;45;4;100157016;"8/5/2016";1;320;0;0
224938;1;2014;4;100157016;"8/5/2016";1;150;0;0
224939;1;916;4;100157016;"8/5/2016";1;140;0;0
224940;1;235;4;100157016;"8/5/2016";1;90;0;0
224941;1;928;4;100157016;"8/5/2016";1;100;0;0
224942;1;2115;4;100157016;"8/5/2016";1;175;0;0
224943;1;534;4;100157016;"8/5/2016";1;130;0;0
224944;3;1368;1;100157017;"8/5/2016";1;375;0;375
224945;3;2667;1;100157018;"8/5/2016";1;910;0;910
224947;5;2806;1;100157019;"8/5/2016";1;349;0;1097
224949;5;2469;1;100157019;"8/5/2016";1;399;0;1097
224951;5;2780;1;100157019;"8/5/2016";1;349;0;1097
224953;1;2514;1;100157020;"8/5/2016";1;399;0;399
224955;1;99;1;100157021;"8/5/2016";1;250;0;250
224956;1;2420;1;100157022;"8/5/2016";1;16899;0;16899
224958;1;2514;1;100157023;"8/5/2016";1;399;0;399
224960;1;2469;1;100157024;"8/5/2016";1;399;0;399
224962;1;2645;1;100157025;"8/5/2016";1;295;0;295
224964;1;2734;1;100157026;"8/5/2016";1;349;0;349
224966;1;2624;1;100157027;"8/5/2016";1;295;0;295
224968;1;241;1;100157028;"8/5/2016";1;250;0;250
224969;1;2810;4;100157029;"8/5/2016";1;450;0;0
224971;1;2442;1;100157030;"8/5/2016";1;790;0;790
224972;1;241;1;100157031;"8/5/2016";1;250;0;250
224973;1;2787;1;100157032;"8/5/2016";1;295;0;295
224975;5;409;1;100157033;"8/5/2016";1;29000;0;29000
224976;1;2419;1;100157034;"8/5/2016";1;16899;0;16899
224978;1;241;1;100157035;"8/5/2016";1;250;0;250
224979;1;379;1;100157036;"8/5/2016";1;100;0;100
224980;3;2470;1;100157037;"8/5/2016";1;399;0;399
224982;1;96;1;100157038;"8/5/2016";1;90;0;90
224983;3;2419;1;100157039;"8/5/2016";1;16899;0;16899
224985;2;296;1;100157040;"8/5/2016";1;19590;0;19590
224986;1;875;1;100157041;"8/5/2016";1;99;0;340
224987;1;207;1;100157041;"8/5/2016";1;99;0;340
224988;1;597;1;100157041;"8/5/2016";1;142;0;340
224989;2;2811;1;100157042;"8/5/2016";1;199;0;199
224990;1;2812;1;100157043;"8/5/2016";1;4200;0;4200
224992;1;2470;1;100157044;"8/5/2016";1;399;0;399
224994;1;2508;1;100157045;"8/5/2016";1;399;0;399
224996;1;2601;1;100157046;"8/5/2016";1;1150;0;1150
224997;1;2656;1;100157047;"8/5/2016";1;295;0;295
224999;1;2645;1;100157048;"8/5/2016";1;295;0;590
225001;1;2642;1;100157048;"8/5/2016";1;295;0;590
225003;1;1819;1;100157049;"8/5/2016";1;281;0;281
225005;2;2514;1;100157050;"8/5/2016";1;399;0;399
225007;2;2504;1;100157051;"8/5/2016";1;399;0;748
225009;2;2813;1;100157051;"8/5/2016";1;349;0;748
225011;1;34;1;100157052;"8/5/2016";2;90;0;180
225012;1;191;1;100157053;"8/5/2016";1;99;0;898
225013;1;2004;1;100157053;"8/5/2016";2;200;0;898
225014;1;2469;1;100157053;"8/5/2016";1;399;0;898
225016;2;2101;3;100157054;"8/5/2016";2;70;0;140
225017;1;1812;9;100157055;"8/5/2016";1;2100;0;0
225018;2;1282;1;100157056;"8/5/2016";1;145;0;145
225019;1;2814;1;100157057;"8/5/2016";1;3600;0;3600
225020;3;1365;1;100157058;"8/5/2016";1;775;0;775
225021;3;1365;1;100157059;"8/5/2016";1;775;0;775
225022;3;2053;1;100157060;"8/5/2016";2;1525;0;3050
225023;1;2404;1;100157061;"8/5/2016";1;6900;0;6900
225024;1;2815;1;100157062;"8/5/2016";1;4999;0;4999
225025;1;2816;1;100157063;"8/6/2016";1;690;0;690
225026;1;1331;1;100157064;"8/6/2016";3;140;0;860
225027;1;218;1;100157064;"8/6/2016";1;110;0;860
225028;1;2101;1;100157064;"8/6/2016";1;70;0;860
225029;1;233;1;100157064;"8/6/2016";1;260;0;860
225030;1;2817;1;100157065;"8/6/2016";1;999;0;999
225031;1;2664;1;100157066;"8/6/2016";1;720;0;720
225033;1;2466;1;100157067;"8/6/2016";1;399;0;399
225035;1;2664;1;100157068;"8/6/2016";1;720;0;720
225037;1;2657;1;100157069;"8/6/2016";1;720;0;720
225039;3;2657;1;100157070;"8/6/2016";1;720;0;720
225041;2;2466;1;100157071;"8/6/2016";1;399;0;399
225043;1;2609;1;100157072;"8/6/2016";1;399;0;399
225045;1;2818;1;100157073;"8/6/2016";1;279;0;799
225046;1;2819;1;100157073;"8/6/2016";1;520;0;799
225047;1;218;1;100157074;"8/6/2016";1;110;0;110
225048;1;2101;1;100157075;"8/6/2016";1;70;0;70
225049;1;2820;1;100157076;"8/6/2016";1;1680;0;1680
225050;6;2821;1;100157077;"8/6/2016";1;395;0;2235
225051;6;2581;1;100157077;"8/6/2016";1;50;0;2235
225052;6;2822;1;100157077;"8/6/2016";1;1095;0;2235
225053;6;2823;1;100157077;"8/6/2016";1;695;0;2235
225054;2;2470;1;100157078;"8/6/2016";3;399;0;1197
225056;2;2464;1;100157079;"8/6/2016";1;399;0;1197
225058;2;2467;1;100157079;"8/6/2016";1;399;0;1197
225060;2;2490;1;100157079;"8/6/2016";1;399;0;1197
225062;1;1665;1;100157080;"8/6/2016";1;2250;0;2250
225063;1;2761;9;100157081;"8/6/2016";1;2475;0;0
225064;1;438;9;100157081;"8/6/2016";2;299;0;0
225065;3;515;1;100157082;"8/6/2016";1;22800;0;22800
225066;1;1076;1;100157083;"8/6/2016";2;99;0;596
225067;1;1525;1;100157083;"8/6/2016";1;99;0;596
225068;1;946;1;100157083;"8/6/2016";1;299;0;596
225069;2;2824;7;100157084;"8/6/2016";1;235000;0;235000
225070;2;2619;7;100157085;"8/6/2016";1;1000;0;1000
225071;2;2300;1;100157086;"8/6/2016";1;85;0;515
225072;2;2100;1;100157086;"8/6/2016";1;70;0;515
225073;2;2009;1;100157086;"8/6/2016";1;360;0;515
225074;1;350;1;100157087;"8/6/2016";1;570;0;969
225075;1;2466;1;100157087;"8/6/2016";1;399;0;969
225077;3;2419;1;100157088;"8/6/2016";1;16899;0;16899
225079;1;421;1;100157089;"8/6/2016";1;80;0;500
225080;1;256;1;100157089;"8/6/2016";1;100;0;500
225081;1;237;1;100157089;"8/6/2016";2;80;0;500
225082;1;7;1;100157089;"8/6/2016";2;80;0;500
225083;1;875;1;100157090;"8/6/2016";2;99;0;198
225084;2;1623;1;100157091;"8/6/2016";1;15999;0;15999
225085;1;2609;1;100157092;"8/6/2016";1;399;0;399
225087;3;2554;1;100157093;"8/6/2016";1;399;0;399
225089;3;2657;1;100157094;"8/6/2016";1;720;0;720
225091;1;1221;9;100157095;"8/6/2016";1;1035;0;0
225092;3;2825;1;100157096;"8/6/2016";1;699;0;699
225094;1;2465;1;100157097;"8/6/2016";1;399;0;399
225096;1;49;1;100157098;"8/6/2016";1;460;0;460
225097;1;2664;1;100157099;"8/6/2016";1;720;0;720
225099;3;172;1;100157100;"8/6/2016";1;1499;0;2998
225100;3;2719;1;100157100;"8/6/2016";1;499;0;2998
225101;3;2757;1;100157100;"8/6/2016";1;1000;0;2998
225102;1;2665;1;100157101;"8/6/2016";2;910;0;1820
225104;1;2658;1;100157102;"8/6/2016";1;295;0;295
225106;1;2667;1;100157103;"8/6/2016";1;910;0;910
225108;3;846;1;100157104;"8/6/2016";1;999;0;999
225110;3;2578;1;100157105;"8/6/2016";1;910;0;910
225112;1;2466;1;100157106;"8/6/2016";3;399;0;1197
225114;1;846;1;100157107;"8/6/2016";1;999;0;999
225116;3;2466;1;100157108;"8/6/2016";3;399;0;1197
225118;1;2826;9;100157109;"8/6/2016";1;599;0;0
225120;3;2469;1;100157110;"8/6/2016";1;399;0;399
225122;1;2578;1;100157111;"8/6/2016";1;910;0;910
225124;2;2706;3;100157112;"8/6/2016";2;149;0;298
225125;2;56;1;100157113;"8/6/2016";1;30415;0;30415
225126;1;2503;1;100157114;"8/6/2016";1;399;0;399
225128;1;2665;1;100157115;"8/6/2016";1;910;0;910
225130;2;5;1;100157116;"8/6/2016";1;360;0;360
225131;5;2466;1;100157117;"8/6/2016";4;399;0;2793
225133;5;2463;1;100157117;"8/6/2016";1;399;0;2793
225135;5;2514;1;100157117;"8/6/2016";2;399;0;2793
225137;1;681;1;100157118;"8/6/2016";1;655;0;655
225138;3;2490;1;100157119;"8/6/2016";4;399;0;1596
225140;3;2467;1;100157120;"8/6/2016";2;399;0;798
225142;1;2467;1;100157121;"8/6/2016";2;399;0;798
225144;1;2578;1;100157122;"8/6/2016";1;910;0;910
225146;1;2515;1;100157123;"8/6/2016";2;399;0;798
225152;1;241;9;100157124;"8/6/2016";1;250;0;0
225153;1;2747;1;100157125;"8/6/2016";1;349;0;349
225155;3;2420;1;100157126;"8/6/2016";1;16899;0;16899
225157;1;2747;1;100157127;"8/6/2016";1;349;0;349
225159;2;2470;1;100157128;"8/6/2016";1;399;0;399
225161;2;2419;7;100157129;"8/6/2016";1;16899;0;16899
225163;3;2420;1;100157130;"8/6/2016";1;16899;0;16899
225165;1;1692;1;100157131;"8/6/2016";1;240;0;240
225166;2;347;1;100157132;"8/6/2016";1;90;0;270
225167;2;421;1;100157132;"8/6/2016";1;80;0;270
225168;2;256;1;100157132;"8/6/2016";1;100;0;270
225169;1;490;1;100157133;"8/6/2016";1;415;0;415
225170;1;5;1;100157134;"8/6/2016";1;360;0;360
225171;3;2297;5;100157135;"8/6/2016";1;575;0;575
225172;2;2649;1;100157136;"8/6/2016";1;24999;0;24999
225174;1;315;1;100157137;"8/6/2016";2;210;0;420
225175;1;2466;1;100157138;"8/6/2016";2;399;0;798
225177;1;80;1;100157139;"8/6/2016";1;260;0;260
225178;3;2827;1;100157140;"8/6/2016";1;399;0;399
225180;1;2827;1;100157141;"8/6/2016";1;399;0;399
225182;2;2246;1;100157142;"8/6/2016";1;60;0;60
225183;3;2201;1;100157143;"8/6/2016";1;1000;0;1000
225185;3;2201;1;100157144;"8/6/2016";1;1000;0;1000
225187;3;2828;1;100157145;"8/6/2016";1;850;0;850
225188;3;2201;1;100157146;"8/6/2016";1;1000;0;1000
225190;3;2624;1;100157147;"8/6/2016";1;295;0;295
225192;1;2829;1;100157148;"8/6/2016";1;200;0;200
225193;1;2830;1;100157149;"8/6/2016";1;1250;0;1250
225195;1;2470;1;100157150;"8/6/2016";1;399;0;399
225197;5;2074;1;100157151;"8/6/2016";1;20538;0;20538
225198;1;2503;1;100157152;"8/6/2016";2;399;0;798
225200;3;2518;1;100157153;"8/6/2016";1;399;0;399
225202;1;2831;5;100157154;"8/6/2016";1;1000;0;1000
225203;3;2349;1;100157155;"8/6/2016";1;30749;0;30749
225204;1;2504;1;100157156;"8/6/2016";1;399;0;399
225206;1;2470;1;100157157;"8/6/2016";1;399;0;399
225208;3;2466;1;100157158;"8/6/2016";1;399;0;399
225210;3;2466;1;100157159;"8/6/2016";1;399;0;399
225212;1;2520;1;100157160;"8/6/2016";1;399;0;399
225214;1;2466;1;100157161;"8/6/2016";1;399;0;399
225216;1;492;1;100157162;"8/6/2016";1;299;0;299
225217;3;2466;1;100157163;"8/6/2016";1;399;0;399
225219;3;2466;1;100157164;"8/6/2016";1;399;0;399
225221;3;1700;1;100157165;"8/6/2016";1;1299;0;1299
225222;1;2460;1;100157166;"8/6/2016";1;399;0;399
225224;3;2470;1;100157167;"8/6/2016";1;399;0;1197
225226;3;2463;1;100157167;"8/6/2016";2;399;0;1197
225228;3;2460;1;100157168;"8/6/2016";1;399;0;399
225230;1;2768;1;100157169;"8/6/2016";1;295;0;295
225232;3;1700;1;100157170;"8/6/2016";1;1299;0;1299
225233;3;2460;1;100157171;"8/6/2016";1;399;0;399
225235;3;2460;1;100157172;"8/6/2016";1;399;0;399
225237;1;2470;1;100157173;"8/6/2016";1;399;0;399
225239;3;2460;1;100157174;"8/6/2016";1;399;0;399
225241;3;1700;1;100157175;"8/6/2016";1;1299;0;1299
225242;3;2645;1;100157176;"8/6/2016";1;295;0;295
225244;3;2645;1;100157177;"8/6/2016";1;295;0;295
225246;1;2645;1;100157178;"8/6/2016";1;295;0;295
225248;1;2642;1;100157179;"8/6/2016";1;295;0;295
225250;3;1700;1;100157180;"8/6/2016";1;1299;0;1299
225251;3;2694;1;100157181;"8/6/2016";1;295;0;295
225253;1;2578;1;100157182;"8/6/2016";1;910;0;910
225255;1;2466;1;100157183;"8/6/2016";1;399;0;399
225257;2;2404;1;100157184;"8/6/2016";1;6900;0;6900
225258;1;2643;1;100157185;"8/6/2016";1;295;0;295
225260;2;2832;1;100157186;"8/6/2016";3;2600;0;7800
225261;2;2762;1;100157187;"8/6/2016";1;1756;0;1756
225262;1;5;1;100157188;"8/6/2016";1;360;0;360
225263;1;2762;1;100157189;"8/6/2016";1;1756;0;1756
225264;1;2470;1;100157190;"8/6/2016";1;399;0;399
225266;1;2469;1;100157191;"8/6/2016";1;399;0;399
225268;1;2464;1;100157192;"8/6/2016";1;399;0;399
225270;5;5;1;100157193;"8/6/2016";1;360;0;360
225271;3;5;1;100157194;"8/6/2016";1;360;0;360
225272;3;1700;1;100157195;"8/6/2016";1;1299;0;1299
225273;1;5;1;100157196;"8/6/2016";1;360;0;360
225274;3;2520;1;100157197;"8/6/2016";1;399;0;399
225276;1;191;1;100157198;"8/6/2016";1;99;0;99
225277;3;2464;1;100157199;"8/6/2016";1;399;0;399
225279;1;1079;1;100157200;"8/6/2016";1;99;0;99
225280;1;1076;1;100157201;"8/6/2016";1;99;0;99
225281;1;2611;1;100157202;"8/6/2016";1;720;0;720
225283;1;2658;1;100157203;"8/6/2016";1;295;0;295
225285;1;828;1;100157204;"8/6/2016";1;250;0;250
225286;1;1549;1;100157205;"8/6/2016";1;250;0;250
225287;1;2578;1;100157206;"8/6/2016";1;910;0;910
225289;1;1658;1;100157207;"8/6/2016";1;99;0;99
225290;1;2578;1;100157208;"8/6/2016";1;910;0;910
225292;5;2676;1;100157209;"8/6/2016";1;295;0;1093
225294;5;2467;1;100157209;"8/6/2016";1;399;0;1093
225296;5;2464;1;100157209;"8/6/2016";1;399;0;1093
225298;1;2470;1;100157210;"8/6/2016";1;399;0;399
225300;1;2463;1;100157211;"8/6/2016";1;399;0;399
225302;1;1658;1;100157212;"8/6/2016";1;99;0;99
225303;1;2463;1;100157213;"8/6/2016";1;399;0;399
225305;1;2466;1;100157214;"8/6/2016";1;399;0;399
225307;1;2833;1;100157215;"8/6/2016";1;680;0;1990
225309;1;2834;1;100157215;"8/6/2016";1;600;0;1990
225311;1;2835;1;100157215;"8/6/2016";2;300;0;1990
225312;1;2836;1;100157215;"8/6/2016";1;110;0;1990
225313;1;2466;1;100157216;"8/6/2016";1;399;0;399
225315;1;1658;1;100157217;"8/6/2016";1;99;0;99
225316;1;2466;1;100157218;"8/6/2016";1;399;0;399
225318;1;1658;1;100157219;"8/6/2016";1;99;0;99
225319;1;2466;1;100157220;"8/6/2016";1;399;0;399
225321;1;2466;1;100157221;"8/6/2016";1;399;0;399
225323;1;1658;1;100157222;"8/6/2016";1;99;0;99
225324;1;1658;1;100157223;"8/6/2016";1;99;0;99
225325;3;1658;1;100157224;"8/6/2016";1;99;0;99
225326;1;1658;1;100157225;"8/6/2016";1;99;0;99
225327;3;2466;1;100157226;"8/6/2016";1;399;0;399
225329;3;2464;1;100157227;"8/6/2016";1;399;0;399
225331;5;2363;1;100157228;"8/6/2016";1;820;0;820
225332;1;191;1;100157229;"8/6/2016";1;99;0;99
225333;3;1340;1;100157230;"8/6/2016";1;1699;0;1699
225334;1;2611;1;100157231;"8/6/2016";1;720;0;720
225336;1;2611;1;100157232;"8/6/2016";1;720;0;720
225338;3;2611;1;100157233;"8/6/2016";1;720;0;720
225340;1;2508;1;100157234;"8/6/2016";1;399;0;399
225342;1;2609;1;100157235;"8/6/2016";1;399;0;399
225344;3;2609;1;100157236;"8/6/2016";1;399;0;399
225346;1;191;1;100157237;"8/6/2016";1;99;0;99
225347;1;2837;1;100157238;"8/6/2016";1;495;0;495
225348;5;191;1;100157239;"8/6/2016";1;99;0;99
225349;1;2838;1;100157240;"8/6/2016";1;75;0;75
225350;3;2777;1;100157241;"8/6/2016";1;910;0;910
225352;3;2466;1;100157242;"8/6/2016";1;399;0;399
225354;2;2294;1;100157243;"8/6/2016";1;275;0;275
225355;1;2130;1;100157244;"8/6/2016";1;425;0;425
225356;1;2466;1;100157245;"8/6/2016";1;399;0;399
225358;1;2514;1;100157246;"8/6/2016";1;399;0;399
225360;3;2466;1;100157247;"8/6/2016";1;399;0;399
225362;1;5;1;100157248;"8/6/2016";1;360;0;360
225363;3;2460;1;100157249;"8/6/2016";3;399;0;1197
225365;1;2839;1;100157250;"8/6/2016";1;658;0;658
225367;1;869;1;100157251;"8/6/2016";1;499;0;499
225368;3;2464;1;100157252;"8/6/2016";1;399;0;399
225370;2;2645;1;100157253;"8/6/2016";1;295;0;590
225372;2;2643;1;100157253;"8/6/2016";1;295;0;590
225374;1;2658;1;100157254;"8/6/2016";1;295;0;295
225376;1;2607;1;100157255;"8/6/2016";1;24999;0;24999
225378;1;2624;1;100157256;"8/6/2016";1;295;0;295
225380;1;2419;1;100157257;"8/6/2016";1;16899;0;16899
225382;1;2157;1;100157258;"8/6/2016";1;300;0;300
225383;2;853;1;100157259;"8/6/2016";1;2500;0;2500
225384;1;2217;1;100157260;"8/6/2016";1;16899;0;16899
225385;1;2466;1;100157261;"8/6/2016";3;399;0;1197
225387;1;2470;1;100157262;"8/6/2016";2;399;0;798
225389;1;2660;1;100157263;"8/6/2016";1;295;0;295
225391;1;452;1;100157264;"8/6/2016";1;275;0;275
225392;1;2522;1;100157265;"8/6/2016";1;399;0;399
225394;2;1127;1;100157266;"8/6/2016";1;1150;0;9415
225395;2;853;1;100157266;"8/6/2016";2;2500;0;9415
225396;2;2840;1;100157266;"8/6/2016";1;2990;0;9415
225397;2;452;1;100157266;"8/6/2016";1;275;0;9415
225398;3;2463;1;100157267;"8/6/2016";1;399;0;399
225400;1;14;1;100157268;"8/6/2016";1;320;0;320
225401;3;2514;1;100157269;"8/6/2016";1;399;0;399
225403;3;2522;1;100157270;"8/6/2016";1;399;0;399
225405;1;2466;1;100157271;"8/6/2016";1;399;0;399
225407;1;2514;1;100157272;"8/6/2016";1;399;0;399
225409;1;421;1;100157273;"8/6/2016";1;80;0;80
225410;2;1127;1;100157274;"8/6/2016";1;1150;0;1150
225411;3;2664;1;100157275;"8/6/2016";1;720;0;720
225413;1;2466;1;100157276;"8/6/2016";1;399;0;399
225415;1;1700;1;100157277;"8/6/2016";1;1299;0;1299
225416;5;49;1;100157278;"8/6/2016";1;460;0;2104
225417;5;350;1;100157278;"8/6/2016";1;570;0;2104
225418;5;2466;1;100157278;"8/6/2016";1;399;0;2104
225420;5;1731;1;100157278;"8/6/2016";1;325;0;2104
225421;5;2841;1;100157278;"8/6/2016";1;350;0;2104
225422;2;2842;1;100157279;"8/6/2016";1;3790;0;3790
225423;3;2550;1;100157280;"8/6/2016";1;799;0;799
225424;1;2747;1;100157281;"8/6/2016";3;349;0;1047
225426;3;2466;1;100157282;"8/6/2016";1;399;0;399
225428;1;2504;1;100157283;"8/6/2016";1;399;0;399
225430;1;5;1;100157284;"8/6/2016";1;360;0;680
225431;1;14;1;100157284;"8/6/2016";1;320;0;680
225432;2;1482;1;100157285;"8/6/2016";1;8;0;8
225433;3;2843;1;100157286;"8/6/2016";1;295;0;815
225435;3;2801;1;100157286;"8/6/2016";1;520;0;815
225437;2;1127;1;100157287;"8/6/2016";4;1150;0;6810
225438;2;2844;1;100157287;"8/6/2016";1;2210;0;6810
225439;1;1478;1;100157288;"8/6/2016";1;1350;0;1350
225440;1;2845;1;100157289;"8/6/2016";1;9499;0;9499
225441;1;2682;1;100157290;"8/6/2016";1;399;0;399
225443;1;2518;1;100157291;"8/6/2016";1;399;0;798
225445;1;2490;1;100157291;"8/6/2016";1;399;0;798
225447;3;2801;1;100157292;"8/6/2016";1;520;0;815
225449;3;2843;1;100157292;"8/6/2016";1;295;0;815
225451;1;2846;1;100157293;"8/6/2016";1;450;0;450
225452;1;2847;1;100157294;"8/6/2016";1;24;0;75
225453;1;2848;1;100157294;"8/6/2016";1;51;0;75
225454;1;2504;1;100157295;"8/6/2016";1;399;0;399
225456;2;2849;1;100157296;"8/6/2016";3;750;0;2250
225457;1;2778;2;100157297;"8/6/2016";1;1599;0;1599
225458;3;2850;1;100157298;"8/6/2016";1;150;0;150
225459;1;2449;1;100157299;"8/6/2016";1;24999;0;24999
225461;1;2851;1;100157300;"8/6/2016";1;145;0;145
225462;2;2852;1;100157301;"8/6/2016";1;13620;0;13620
225463;1;2466;1;100157302;"8/6/2016";1;399;0;399
225465;1;2853;1;100157303;"8/6/2016";1;1250;0;1250
225467;2;2840;1;100157304;"8/6/2016";1;2990;0;2990
225468;1;2466;1;100157305;"8/6/2016";1;399;0;399
225470;1;2854;1;100157306;"8/6/2016";1;5412;0;5412
225471;2;1602;1;100157307;"8/6/2016";2;140;0;280
225472;1;2463;1;100157308;"8/6/2016";1;399;0;399
225474;1;2830;1;100157309;"8/6/2016";1;1250;0;1250
225476;1;2421;1;100157310;"8/6/2016";1;16899;0;16899
225478;1;2463;1;100157311;"8/6/2016";1;399;0;399
225480;3;2466;1;100157312;"8/6/2016";1;399;0;399
225482;2;964;1;100157313;"8/6/2016";1;820;0;820
225483;1;2466;1;100157314;"8/6/2016";2;399;0;798
225485;1;5;1;100157315;"8/6/2016";1;360;0;360
225486;2;2855;1;100157316;"8/6/2016";1;899;0;899
225487;2;2855;1;100157317;"8/6/2016";1;899;0;899
225488;1;2364;1;100157318;"8/6/2016";1;1449;0;1449
225489;1;5;1;100157319;"8/6/2016";1;360;0;360
225490;1;2470;1;100157320;"8/6/2016";2;399;0;798
225492;1;2550;1;100157321;"8/6/2016";1;799;0;799
225493;1;2470;1;100157322;"8/6/2016";2;399;0;798
225495;3;2364;1;100157323;"8/6/2016";1;1449;0;1449
225496;3;2856;1;100157324;"8/6/2016";1;550;0;550
225497;1;2762;1;100157325;"8/6/2016";1;1756;0;1756
225498;1;2466;1;100157326;"8/6/2016";3;399;0;1197
225500;5;2466;1;100157327;"8/6/2016";1;399;0;399
225502;1;2490;1;100157328;"8/6/2016";1;399;0;399
225504;3;2857;1;100157329;"8/6/2016";1;700;0;700
225505;1;2490;1;100157330;"8/6/2016";1;399;0;399
225507;3;2858;1;100157331;"8/6/2016";1;2763;0;2763
225508;1;2470;1;100157332;"8/6/2016";3;399;0;1197
225510;3;2859;1;100157333;"8/6/2016";1;1100;0;1100
225511;1;2470;1;100157334;"8/6/2016";1;399;0;399
225513;2;2859;1;100157335;"8/6/2016";2;1100;0;3530
225514;2;2860;1;100157335;"8/6/2016";1;1330;0;3530
225515;1;1777;1;100157336;"8/6/2016";1;135;0;135
225516;2;2861;1;100157337;"8/6/2016";1;19800;0;19800
225517;1;2470;1;100157338;"8/6/2016";2;399;0;798
225519;1;2449;1;100157339;"8/6/2016";1;24999;0;24999
225521;1;1060;1;100157340;"8/6/2016";1;15999;0;15999
225522;3;2842;1;100157341;"8/6/2016";2;3790;0;7580
225523;1;823;1;100157342;"8/6/2016";1;350;0;350
225525;1;2460;1;100157343;"8/6/2016";2;399;0;798
225527;2;819;1;100157344;"8/6/2016";1;11700;0;11700
225528;5;2709;1;100157345;"8/6/2016";1;520;0;520
225530;3;2856;1;100157346;"8/6/2016";1;550;0;550
225531;3;2842;1;100157347;"8/6/2016";1;3790;0;3790
225532;2;2853;1;100157348;"8/6/2016";1;1250;0;1250
225534;2;2862;1;100157349;"8/6/2016";1;1485;0;1485
225535;1;2645;1;100157350;"8/6/2016";1;295;0;295
225537;3;2863;1;100157351;"8/6/2016";1;4014;0;4014
225538;1;2663;1;100157352;"8/6/2016";1;720;0;720
225540;2;2554;1;100157353;"8/6/2016";1;399;0;399
225542;1;2554;1;100157354;"8/6/2016";1;399;0;399
225544;1;2420;1;100157355;"8/6/2016";1;16899;0;16899
225546;1;2664;1;100157356;"8/6/2016";1;720;0;720
225548;1;2662;1;100157357;"8/6/2016";1;910;0;910
225550;1;2864;1;100157358;"8/6/2016";1;1850;0;1850
225552;3;2865;1;100157359;"8/6/2016";1;754;0;754
225553;1;2469;1;100157360;"8/6/2016";1;399;0;399
225555;1;605;1;100157361;"8/6/2016";1;70;0;988
225556;1;2866;1;100157361;"8/6/2016";1;80;0;988
225557;1;598;1;100157361;"8/6/2016";1;91;0;988
225558;1;2867;1;100157361;"8/6/2016";1;119;0;988
